district_name,year,crop,season,area,production,yield
Bidar,2015 - 2016,other_kharif_pulses,kharif,614.0,844.0,1.37
Bidar,2015 - 2016,other_rabi_pulses,rabi,578.0,203.0,0.35
Bidar,2015 - 2016,potato,kharif,46.0,185.0,4.02
Bidar,2015 - 2016,potato,rabi,42.0,632.0,15.05
Bidar,2015 - 2016,rapeseed_mustard,kharif,10.0,2.0,0.2
Bidar,2015 - 2016,rice,kharif,1549.0,1317.0,0.85
Bidar,2015 - 2016,safflower,rabi,12041.0,10947.0,0.91
Bidar,2015 - 2016,sannhamp,whole_year,18.0,4.0,0.22
Bidar,2015 - 2016,sesamum,kharif,5716.0,1455.0,0.25
Bidar,2015 - 2016,soyabean,kharif,111318.0,72863.0,0.65
Bidar,2015 - 2016,sugarcane,whole_year,19418.0,848567.0,43.7
Bidar,2015 - 2016,sunflower,kharif,527.0,45.0,0.09
Bidar,2015 - 2016,sunflower,rabi,614.0,180.0,0.29
Bidar,2015 - 2016,turmeric,whole_year,35.0,68.0,1.94
Bidar,2015 - 2016,urad,kharif,25483.0,2324.0,0.09
Bidar,2015 - 2016,wheat,rabi,3842.0,4281.0,1.11
Bidar,2016 - 2017,arhar_tur,kharif,81611.0,101487.0,1.24
Bidar,2016 - 2017,bajra,kharif,1878.0,1252.0,0.67
Bidar,2016 - 2017,cashewnut,whole_year,16.0,9.0,0.56
Bidar,2016 - 2017,castorseed,kharif,27.0,13.0,0.48
Bidar,2016 - 2017,cotton,kharif,51.0,107.0,2.1
Bidar,2016 - 2017,cowpea,kharif,37.0,28.0,0.76
Bidar,2016 - 2017,drychillies,kharif,162.0,326.0,2.01
Bidar,2016 - 2017,drychillies,rabi,28.0,60.0,2.14
Bidar,2016 - 2017,garlic,whole_year,21.0,17.0,0.81
Bidar,2016 - 2017,ginger,whole_year,1690.0,30819.0,18.24
Bidar,2016 - 2017,gram,rabi,71789.0,59470.0,0.83
Bidar,2016 - 2017,groundnut,kharif,30.0,16.0,0.53
Bidar,2016 - 2017,horse-gram,kharif,8.0,2.0,0.25
Bidar,2016 - 2017,jowar,kharif,26612.0,17394.0,0.65
Bidar,2016 - 2017,jowar,rabi,27006.0,25450.0,0.94
Bidar,2016 - 2017,linseed,rabi,295.0,16.0,0.05
Bidar,2016 - 2017,maize,kharif,1314.0,989.0,0.75
Bidar,2016 - 2017,maize,rabi,181.0,544.0,3.01
Bidar,2016 - 2017,mesta,whole_year,2.0,2.0,1.0
Bidar,2016 - 2017,moong,kharif,37964.0,19187.0,0.51
Bidar,2016 - 2017,nigerseed,kharif,700.0,155.0,0.22
Bidar,2016 - 2017,onion,kharif,203.0,1458.0,7.18
Bidar,2016 - 2017,onion,rabi,519.0,7433.0,14.32
Bidar,2016 - 2017,other_kharif_pulses,kharif,324.0,121.0,0.37
Bidar,2016 - 2017,other_rabi_pulses,rabi,747.0,238.0,0.32
Bidar,2016 - 2017,potato,kharif,18.0,177.0,9.83
Bidar,2016 - 2017,potato,rabi,121.0,1674.0,13.83
Bidar,2016 - 2017,rapeseed_mustard,kharif,217.0,40.0,0.18
Bidar,2016 - 2017,rice,kharif,525.0,629.0,1.2
Bidar,2016 - 2017,safflower,rabi,17031.0,16309.0,0.96
Bidar,2016 - 2017,sannhamp,whole_year,6.0,1.0,0.17
Bidar,2016 - 2017,sesamum,kharif,2324.0,1623.0,0.7
Bidar,2016 - 2017,small_millets,kharif,7.0,3.0,0.43
Bidar,2016 - 2017,soyabean,kharif,151867.0,56555.0,0.37
Bidar,2016 - 2017,sugarcane,whole_year,17712.0,959105.0,54.15
Bidar,2016 - 2017,sunflower,kharif,17.0,7.0,0.41
Bidar,2016 - 2017,sunflower,rabi,4.0,2.0,0.5
Bidar,2016 - 2017,turmeric,whole_year,42.0,249.0,5.93
Bidar,2016 - 2017,urad,kharif,30384.0,18358.0,0.6
Bidar,2016 - 2017,wheat,rabi,4708.0,6311.0,1.34
Bidar,2017 - 2018,arhar_tur,kharif,78680.0,129909.0,1.65
Bidar,2017 - 2018,bajra,kharif,2290.0,3322.0,1.45
Bidar,2017 - 2018,castorseed,kharif,13.0,8.0,0.62
Bidar,2017 - 2018,coconut,whole_year,8.0,63000.0,7875.0
Bidar,2017 - 2018,cotton,kharif,490.0,1714.0,3.5
Bidar,2017 - 2018,cowpea,kharif,125.0,28.0,0.22
Bidar,2017 - 2018,drychillies,kharif,162.0,305.0,1.88
Bidar,2017 - 2018,drychillies,rabi,15.0,30.0,2.0
Bidar,2017 - 2018,garlic,whole_year,15.0,13.0,0.87
Bidar,2017 - 2018,ginger,whole_year,510.0,13173.0,25.83
Bidar,2017 - 2018,gram,rabi,65424.0,57429.0,0.88
Bidar,2017 - 2018,groundnut,kharif,10.0,6.0,0.6
Bidar,2017 - 2018,horse-gram,kharif,95.0,66.0,0.69
Bidar,2017 - 2018,jowar,kharif,20333.0,40197.0,1.98
Bidar,2017 - 2018,jowar,rabi,22355.0,21853.0,0.98
Bidar,2017 - 2018,linseed,rabi,164.0,57.0,0.35
Bidar,2017 - 2018,maize,kharif,718.0,2475.0,3.45
Bidar,2017 - 2018,maize,rabi,113.0,420.0,3.72
Bidar,2017 - 2018,moong,kharif,34524.0,26763.0,0.78
Bidar,2017 - 2018,nigerseed,kharif,424.0,102.0,0.24
Bidar,2017 - 2018,onion,kharif,259.0,2859.0,11.04
Bidar,2017 - 2018,onion,rabi,209.0,2963.0,14.18
Bidar,2017 - 2018,other_kharif_pulses,kharif,413.0,409.0,0.99
Bidar,2017 - 2018,other_rabi_pulses,rabi,417.0,145.0,0.35
Bidar,2017 - 2018,potato,kharif,33.0,318.0,9.64
Bidar,2017 - 2018,potato,rabi,31.0,580.0,18.71
Bidar,2017 - 2018,rapeseed_mustard,kharif,75.0,13.0,0.17
Bidar,2017 - 2018,rice,kharif,1018.0,1898.0,1.86
Bidar,2017 - 2018,safflower,rabi,13337.0,17371.0,1.3
Bidar,2017 - 2018,sannhamp,whole_year,313.0,78.0,0.25
Bidar,2017 - 2018,sesamum,kharif,1050.0,1208.0,1.15
Bidar,2017 - 2018,small_millets,kharif,19.0,19.0,1.0
Bidar,2017 - 2018,soyabean,kharif,149031.0,270841.0,1.82
Bidar,2017 - 2018,sugarcane,whole_year,15523.0,1150254.0,74.1
Bidar,2017 - 2018,sunflower,kharif,11.0,5.0,0.45
Bidar,2017 - 2018,turmeric,whole_year,71.0,451.0,6.35
Bidar,2017 - 2018,urad,kharif,31615.0,21294.0,0.67
Bidar,2017 - 2018,wheat,rabi,4657.0,6234.0,1.34
Bidar,2018 - 2019,arhar_tur,kharif,77019.0,34828.0,0.45
Bidar,2018 - 2019,bajra,kharif,409.0,312.0,0.76
Bidar,2018 - 2019,cashewnut,whole_year,142.0,171.0,1.2
Bidar,2018 - 2019,castorseed,kharif,1.0,1.0,1.0
Bidar,2018 - 2019,coconut,whole_year,68.0,482000.0,7088.24
Bidar,2018 - 2019,coriander,whole_year,17.0,15.0,0.88
Bidar,2018 - 2019,cotton,kharif,446.0,875.0,1.96
Bidar,2018 - 2019,cowpea,kharif,128.0,48.0,0.38
Bidar,2018 - 2019,cowpea,rabi,30.0,8.0,0.27
Bidar,2018 - 2019,drychillies,kharif,573.0,711.0,1.24
Bidar,2018 - 2019,garlic,whole_year,79.0,524.0,6.63
Bidar,2018 - 2019,ginger,whole_year,1731.0,26641.0,15.39
Bidar,2018 - 2019,gram,rabi,49509.0,19143.0,0.39
Bidar,2018 - 2019,groundnut,kharif,30.0,23.0,0.77
Bidar,2018 - 2019,horse-gram,kharif,350.0,147.0,0.42
Bidar,2018 - 2019,jowar,kharif,13177.0,13933.0,1.06
Bidar,2018 - 2019,jowar,rabi,16350.0,10624.0,0.65
Bidar,2018 - 2019,linseed,rabi,69.0,14.0,0.2
Bidar,2018 - 2019,maize,kharif,1349.0,2578.0,1.91
Bidar,2018 - 2019,maize,rabi,105.0,356.0,3.39
Bidar,2018 - 2019,mesta,whole_year,6.0,9.0,1.5
Bidar,2018 - 2019,moong,kharif,26461.0,13298.0,0.5
Bidar,2018 - 2019,nigerseed,kharif,301.0,66.0,0.22
Bidar,2018 - 2019,onion,kharif,573.0,4337.0,7.57
Bidar,2018 - 2019,onion,rabi,150.0,1989.0,13.26
Bidar,2018 - 2019,other_kharif_pulses,kharif,333.0,204.0,0.61
Bidar,2018 - 2019,other_rabi_pulses,rabi,243.0,90.0,0.37
Bidar,2018 - 2019,potato,kharif,53.0,420.0,7.92
Bidar,2018 - 2019,potato,rabi,21.0,318.0,15.14
Bidar,2018 - 2019,ragi,kharif,12.0,14.0,1.17
Bidar,2018 - 2019,rapeseed_mustard,kharif,16.0,3.0,0.19
Bidar,2018 - 2019,rice,kharif,617.0,444.0,0.72
Bidar,2018 - 2019,safflower,rabi,4797.0,4548.0,0.95
Bidar,2018 - 2019,sannhamp,whole_year,10.0,2.0,0.2
Bidar,2018 - 2019,sesamum,kharif,898.0,621.0,0.69
Bidar,2018 - 2019,small_millets,kharif,124.0,108.0,0.87
Bidar,2018 - 2019,soyabean,kharif,125173.0,102980.0,0.82
Bidar,2018 - 2019,sugarcane,whole_year,13037.0,730724.0,56.05
Bidar,2018 - 2019,sunflower,kharif,23.0,2.0,0.09
Bidar,2018 - 2019,sweetpotato,whole_year,1.0,15.0,15.0
Bidar,2018 - 2019,tapioca,whole_year,6.0,80.0,13.33
Bidar,2018 - 2019,tobacco,whole_year,2.0,2.0,1.0
Bidar,2018 - 2019,turmeric,whole_year,323.0,1869.0,5.79
Bidar,2018 - 2019,urad,kharif,27518.0,12966.0,0.47
Bidar,2018 - 2019,wheat,rabi,2927.0,2764.0,0.94
Bidar,2019 - 2020,arhar_tur,kharif,127939.0,156182.0,1.22
Bidar,2019 - 2020,bajra,kharif,2073.0,2032.0,0.98
Bidar,2019 - 2020,cashewnut,whole_year,59.0,84.0,1.42
Bidar,2019 - 2020,coconut,whole_year,41.0,338000.0,8243.9
Bidar,2019 - 2020,cotton,kharif,3087.0,8918.0,2.89
Bidar,2019 - 2020,cotton,rabi,11.0,8.0,0.73
Bidar,2019 - 2020,cowpea,kharif,7.0,2.0,0.29
Bidar,2019 - 2020,cowpea,rabi,2.0,1.0,0.5
Bidar,2019 - 2020,garlic,whole_year,3.0,15.0,5.0
Bidar,2019 - 2020,ginger,whole_year,1360.0,18907.5,13.9
Bidar,2019 - 2020,gram,rabi,54975.0,40475.0,0.74
Bidar,2019 - 2020,groundnut,kharif,32.0,17.0,0.53
Bidar,2019 - 2020,horse-gram,kharif,174.0,132.0,0.76
Bidar,2019 - 2020,horse-gram,rabi,1.0,1.0,1.0
Bidar,2019 - 2020,jowar,kharif,17265.0,22503.0,1.3
Bidar,2019 - 2020,jowar,rabi,30312.0,25053.0,0.83
Bidar,2019 - 2020,linseed,rabi,5.0,2.0,0.4
Bidar,2019 - 2020,maize,kharif,913.0,1620.0,1.77
Bidar,2019 - 2020,maize,rabi,291.0,1007.0,3.46
Bidar,2019 - 2020,moong,kharif,26771.0,12665.0,0.47
Bidar,2019 - 2020,moong,rabi,43.0,11.0,0.26
Bidar,2019 - 2020,nigerseed,kharif,219.0,54.0,0.25
Bidar,2019 - 2020,onion,kharif,98.0,792.0,8.08
Bidar,2019 - 2020,onion,rabi,733.0,10227.0,13.95
Bidar,2019 - 2020,other_kharif_pulses,kharif,26.0,21.0,0.81
Bidar,2019 - 2020,other_rabi_pulses,rabi,41.0,23.0,0.56
Bidar,2019 - 2020,potato,kharif,10.0,70.0,7.0
Bidar,2019 - 2020,potato,rabi,49.0,759.0,15.49
Bidar,2019 - 2020,ragi,kharif,36.0,63.0,1.75
Bidar,2019 - 2020,ragi,rabi,24.0,34.0,1.42
Bidar,2019 - 2020,rapeseed_mustard,kharif,3.0,1.0,0.33
Bidar,2019 - 2020,rice,kharif,743.0,832.0,1.12
Bidar,2019 - 2020,safflower,rabi,8821.0,11589.0,1.31
Bidar,2019 - 2020,sannhamp,whole_year,92.0,55.0,0.6
Bidar,2019 - 2020,sesamum,kharif,1012.0,1006.0,0.99
Bidar,2019 - 2020,small_millets,kharif,190.0,78.0,0.41
Bidar,2019 - 2020,soyabean,kharif,194801.0,230401.0,1.18
Bidar,2019 - 2020,sugarcane,whole_year,11318.0,313829.0,27.73
Bidar,2019 - 2020,sunflower,kharif,133.0,24.0,0.18
Bidar,2019 - 2020,sunflower,rabi,26.0,19.0,0.73
Bidar,2019 - 2020,sweetpotato,whole_year,7.0,135.0,19.29
Bidar,2019 - 2020,tapioca,whole_year,28.0,356.0,12.71
Bidar,2019 - 2020,turmeric,whole_year,202.0,1292.0,6.4
Bidar,2019 - 2020,urad,kharif,15500.0,7731.0,0.5
Bidar,2019 - 2020,urad,rabi,10.0,5.0,0.5
Bidar,2019 - 2020,wheat,rabi,5552.0,5712.0,1.03
Bidar,2020 - 2021,arhar_tur,kharif,139653.0,108091.0,0.77
Bidar,2020 - 2021,bajra,kharif,592.0,562.0,0.95
Bidar,2020 - 2021,bajra,rabi,4.0,5.0,1.25
Bidar,2020 - 2021,blackpepper,whole_year,7.0,3.3,0.47
Bidar,2020 - 2021,cashewnut,whole_year,36.0,46.0,1.28
Bidar,2020 - 2021,castorseed,kharif,3.0,3.0,1.0
Bidar,2020 - 2021,coconut,whole_year,18.0,143.0,7.94
Bidar,2020 - 2021,coriander,whole_year,17.0,9.0,0.53
Bidar,2020 - 2021,cotton,kharif,3396.0,9768.0,2.88
Bidar,2020 - 2021,cotton,rabi,13.0,8.0,0.62
Bidar,2020 - 2021,cowpea,kharif,9.0,3.0,0.33
Bidar,2020 - 2021,cowpea,rabi,20.0,14.0,0.7
Bidar,2020 - 2021,garlic,whole_year,139.0,735.0,5.29
Bidar,2020 - 2021,ginger,whole_year,2616.0,36493.2,13.95
Bidar,2020 - 2021,gram,rabi,67565.0,41620.0,0.62
Bidar,2020 - 2021,groundnut,kharif,83.0,31.0,0.37
Bidar,2020 - 2021,horse-gram,kharif,202.0,135.0,0.67
Bidar,2020 - 2021,horse-gram,rabi,7.0,5.0,0.71
Bidar,2020 - 2021,jowar,kharif,7619.0,10126.0,1.33
Bidar,2020 - 2021,jowar,rabi,31134.0,29577.0,0.95
Bidar,2020 - 2021,linseed,rabi,3.0,1.0,0.33
Bidar,2020 - 2021,maize,kharif,1123.0,3336.0,2.97
Bidar,2020 - 2021,maize,rabi,534.0,1971.0,3.69
Bidar,2020 - 2021,moong,kharif,48746.0,33147.0,0.68
Bidar,2020 - 2021,moong,rabi,55.0,16.0,0.29
Bidar,2020 - 2021,nigerseed,kharif,128.0,30.0,0.23
Bidar,2020 - 2021,onion,kharif,125.0,759.0,6.07
Bidar,2020 - 2021,onion,rabi,1185.0,14811.0,12.5
Bidar,2020 - 2021,other_cereals,kharif,20.0,17.0,0.85
Bidar,2020 - 2021,other_cereals,rabi,67.0,57.0,0.85
Bidar,2020 - 2021,other_kharif_pulses,kharif,20.0,16.0,0.8
Bidar,2020 - 2021,other_rabi_pulses,rabi,16.0,12.0,0.75
Bidar,2020 - 2021,potato,kharif,12.0,81.0,6.75
Bidar,2020 - 2021,potato,rabi,179.0,3363.0,18.79
Bidar,2020 - 2021,ragi,kharif,75.0,132.0,1.76
Bidar,2020 - 2021,ragi,rabi,21.0,32.0,1.52
Bidar,2020 - 2021,rapeseed_mustard,kharif,2.0,0.42,0.21
Bidar,2020 - 2021,rice,kharif,969.0,1076.0,1.11
Bidar,2020 - 2021,safflower,rabi,7566.0,6734.0,0.89
Bidar,2020 - 2021,sannhamp,kharif,51.0,13.0,0.25
Bidar,2020 - 2021,sesamum,kharif,933.0,941.0,1.01
Bidar,2020 - 2021,small_millets,kharif,176.0,209.0,1.19
Bidar,2020 - 2021,soyabean,kharif,174816.0,232680.0,1.33
Bidar,2020 - 2021,sugarcane,whole_year,8452.0,473312.0,56.0
Bidar,2020 - 2021,sunflower,kharif,66.0,1.0,0.02
Bidar,2020 - 2021,sunflower,rabi,37.0,34.0,0.92
Bidar,2020 - 2021,sweetpotato,whole_year,2.0,40.0,20.0
Bidar,2020 - 2021,tapioca,whole_year,54.0,693.0,12.83
Bidar,2020 - 2021,tobacco,whole_year,3.0,2.0,0.67
Bidar,2020 - 2021,turmeric,whole_year,355.0,2265.0,6.38
Bidar,2020 - 2021,urad,kharif,17058.0,11753.0,0.69
Bidar,2020 - 2021,urad,rabi,13.0,7.0,0.54
Bidar,2020 - 2021,wheat,rabi,8058.0,9073.0,1.13
Bidar,2021 - 2022,arhar_tur,kharif,130628.0,102543.0,0.79
Bidar,2021 - 2022,bajra,kharif,43.0,37.0,0.86
Bidar,2021 - 2022,bajra,rabi,13.0,17.0,1.31
Bidar,2021 - 2022,blackpepper,whole_year,3.0,1.6,0.53
Bidar,2021 - 2022,cashewnut,whole_year,47.0,67.0,1.43
Bidar,2021 - 2022,castorseed,kharif,4.0,4.0,1.0
Bidar,2021 - 2022,coconut,whole_year,10.0,85000.0,8500.0
Bidar,2021 - 2022,coriander,whole_year,34.0,19.0,0.56
Bidar,2021 - 2022,cotton,kharif,2560.0,7559.0,2.95
Bidar,2021 - 2022,cotton,rabi,45.0,36.0,0.8
Bidar,2021 - 2022,cowpea,kharif,6.0,2.0,0.33
Bidar,2021 - 2022,cowpea,rabi,69.0,44.0,0.64
Bidar,2021 - 2022,drychillies,kharif,1.0,1.0,1.0
Bidar,2021 - 2022,garlic,whole_year,100.0,529.0,5.29
Bidar,2021 - 2022,ginger,whole_year,1769.0,24758.4,14.0
Bidar,2021 - 2022,gram,rabi,87008.0,54032.0,0.62
Bidar,2021 - 2022,groundnut,kharif,31.0,17.0,0.55
Bidar,2021 - 2022,horse-gram,kharif,113.0,71.0,0.63
Bidar,2021 - 2022,horse-gram,rabi,8.0,5.0,0.63
Bidar,2021 - 2022,jowar,kharif,2189.0,2181.0,1.0
Bidar,2021 - 2022,jowar,rabi,32427.0,29768.0,0.92
Bidar,2021 - 2022,linseed,rabi,3.0,1.0,0.33
Bidar,2021 - 2022,maize,kharif,673.0,1318.0,1.96
Bidar,2021 - 2022,maize,rabi,172.0,623.0,3.62
Bidar,2021 - 2022,moong,kharif,31761.0,16198.0,0.51
Bidar,2021 - 2022,moong,rabi,32.0,10.0,0.31
Bidar,2021 - 2022,nigerseed,kharif,67.0,16.0,0.24
Bidar,2021 - 2022,onion,kharif,110.0,782.0,7.11
Bidar,2021 - 2022,onion,rabi,1740.0,18992.0,10.91
Bidar,2021 - 2022,other_cereals,kharif,9.0,8.0,0.89
Bidar,2021 - 2022,other_cereals,rabi,66.0,60.0,0.91
Bidar,2021 - 2022,other_kharif_pulses,kharif,38.0,21.0,0.55
Bidar,2021 - 2022,other_rabi_pulses,rabi,31.0,20.0,0.65
Bidar,2021 - 2022,potato,kharif,10.0,67.0,6.7
Bidar,2021 - 2022,potato,rabi,104.0,1511.0,14.53
Bidar,2021 - 2022,ragi,kharif,48.0,63.0,1.31
Bidar,2021 - 2022,ragi,rabi,17.0,22.0,1.29
Bidar,2021 - 2022,rapeseed_mustard,kharif,4.0,1.0,0.25
Bidar,2021 - 2022,rice,kharif,602.0,1008.0,1.67
Bidar,2021 - 2022,safflower,rabi,15077.0,15605.0,1.04
Bidar,2021 - 2022,sannhamp,kharif,78.0,29.0,0.37
Bidar,2021 - 2022,sesamum,kharif,415.0,342.0,0.82
Bidar,2021 - 2022,small_millets,kharif,183.0,183.0,1.0
Bidar,2021 - 2022,soyabean,kharif,203783.0,272051.0,1.34
Bidar,2021 - 2022,sugarcane,whole_year,15621.0,1374664.0,88.0
Bidar,2021 - 2022,sunflower,kharif,43.0,36.0,0.84
Bidar,2021 - 2022,sunflower,rabi,92.0,72.0,0.78
Bidar,2021 - 2022,sweetpotato,whole_year,2.0,35.0,17.5
Bidar,2021 - 2022,tapioca,whole_year,20.0,254.0,12.7
Bidar,2021 - 2022,tobacco,whole_year,3.0,2.0,0.67
Bidar,2021 - 2022,turmeric,whole_year,312.0,1767.0,5.66
Bidar,2021 - 2022,urad,kharif,19734.0,10716.0,0.54
Bidar,2021 - 2022,urad,rabi,48.0,25.0,0.52
Bidar,2021 - 2022,wheat,rabi,11756.0,12203.0,1.04
Bidar,2022 - 2023,arhar_tur,kharif,111444.0,110218.0,0.99
Bidar,2022 - 2023,bajra,kharif,5.0,4.0,0.8
Bidar,2022 - 2023,cashewnut,whole_year,32.0,259.0,8.09
Bidar,2022 - 2023,coconut,whole_year,6.0,65813.0,10968.83
Bidar,2022 - 2023,coriander,whole_year,54.0,32.0,0.59
Bidar,2022 - 2023,cotton,kharif,3543.0,8107.0,2.29
Bidar,2022 - 2023,cowpea,kharif,1.0,0.36,0.36
Bidar,2022 - 2023,garlic,whole_year,74.0,588.0,7.95
Bidar,2022 - 2023,ginger,whole_year,538.0,6187.23,11.5
Bidar,2022 - 2023,gram,rabi,82946.0,58394.0,0.7
Bidar,2022 - 2023,groundnut,kharif,8.0,6.0,0.75
Bidar,2022 - 2023,groundnut,rabi,132.0,288.0,2.18
Bidar,2022 - 2023,horse-gram,kharif,33.0,21.0,0.64
Bidar,2022 - 2023,horse-gram,rabi,7.0,4.0,0.57
Bidar,2022 - 2023,jowar,kharif,161.0,145.0,0.9
Bidar,2022 - 2023,jowar,rabi,35038.0,37000.0,1.06
Bidar,2022 - 2023,linseed,rabi,2.0,1.0,0.5
Bidar,2022 - 2023,maize,kharif,797.0,1550.0,1.94
Bidar,2022 - 2023,maize,rabi,153.0,534.0,3.49
Bidar,2022 - 2023,moong,kharif,20142.0,10997.0,0.55
Bidar,2022 - 2023,moong,rabi,2.0,1.0,0.5
Bidar,2022 - 2023,nigerseed,kharif,6.0,2.0,0.33
Bidar,2022 - 2023,onion,kharif,17.0,113.0,6.65
Bidar,2022 - 2023,onion,rabi,1243.0,16462.0,13.24
Bidar,2022 - 2023,other_kharif_pulses,kharif,7.0,4.0,0.57
Bidar,2022 - 2023,other_rabi_pulses,rabi,16.0,11.0,0.69
Bidar,2022 - 2023,potato,kharif,4.0,19.0,4.75
Bidar,2022 - 2023,potato,rabi,111.0,1973.0,17.77
Bidar,2022 - 2023,ragi,kharif,5.0,7.0,1.4
Bidar,2022 - 2023,rice,kharif,836.0,1093.0,1.31
Bidar,2022 - 2023,safflower,rabi,25266.0,30168.0,1.19
Bidar,2022 - 2023,sannhamp,kharif,25.0,10.0,0.4
Bidar,2022 - 2023,sesamum,kharif,144.0,124.0,0.86
Bidar,2022 - 2023,small_millets,kharif,22.0,2.0,0.09
Bidar,2022 - 2023,soyabean,kharif,248597.0,332622.0,1.34
Bidar,2022 - 2023,sugarcane,whole_year,13678.0,1107907.0,81.0
Bidar,2022 - 2023,sunflower,kharif,6.0,6.0,1.0
Bidar,2022 - 2023,sunflower,rabi,203.0,175.0,0.86
Bidar,2022 - 2023,turmeric,whole_year,135.0,825.0,6.11
Bidar,2022 - 2023,urad,kharif,8066.0,4549.0,0.56
Bidar,2022 - 2023,urad,rabi,1.0,1.0,1.0
Bidar,2022 - 2023,wheat,rabi,9583.0,11050.0,1.15
Bijapur,2011 - 2012,arhar_tur,kharif,102093.0,38601.0,0.38
Bijapur,2011 - 2012,bajra,kharif,60052.0,45322.0,0.75
Bijapur,2011 - 2012,banana,whole_year,1855.0,64548.0,34.8
Bijapur,2011 - 2012,castorseed,kharif,5.0,4.0,0.8
Bijapur,2011 - 2012,coconut,whole_year,288.0,2863000.0,9940.97
Bijapur,2011 - 2012,coriander,whole_year,101.0,27.0,0.27
Bijapur,2011 - 2012,cotton,kharif,11130.0,29346.0,2.64
Bijapur,2011 - 2012,cotton,rabi,691.0,672.0,0.97
Bijapur,2011 - 2012,cowpea,kharif,735.0,156.0,0.21
Bijapur,2011 - 2012,cowpea,rabi,196.0,69.0,0.35
Bijapur,2011 - 2012,drychillies,kharif,1048.0,1212.0,1.16
Bijapur,2011 - 2012,drychillies,rabi,248.0,315.0,1.27
Bijapur,2011 - 2012,garlic,whole_year,409.0,1181.0,2.89
Bijapur,2011 - 2012,gram,rabi,119379.0,34199.0,0.29
Bijapur,2011 - 2012,groundnut,kharif,21544.0,6184.0,0.29
Bijapur,2011 - 2012,groundnut,rabi,20206.0,10922.0,0.54
Bijapur,2011 - 2012,horse-gram,kharif,5565.0,1211.0,0.22
Bijapur,2011 - 2012,horse-gram,rabi,300.0,48.0,0.16
Bijapur,2011 - 2012,jowar,rabi,167299.0,100039.0,0.6
Bijapur,2011 - 2012,linseed,rabi,3962.0,508.0,0.13
Bijapur,2011 - 2012,maize,kharif,67424.0,239977.0,3.56
Bijapur,2011 - 2012,maize,rabi,11094.0,38458.0,3.47
Bijapur,2011 - 2012,moong,kharif,9241.0,1247.0,0.13
Bijapur,2011 - 2012,nigerseed,kharif,342.0,68.0,0.2
Bijapur,2011 - 2012,onion,kharif,13439.0,50455.0,3.75
Bijapur,2011 - 2012,onion,rabi,4624.0,25373.0,5.49
Bijapur,2011 - 2012,other_kharif_pulses,kharif,4243.0,830.0,0.2
Bijapur,2011 - 2012,peas_beans,kharif,28.0,250.0,8.93
Bijapur,2011 - 2012,rice,kharif,88.0,283.0,3.22
Bijapur,2011 - 2012,safflower,rabi,7976.0,1387.0,0.17
Bijapur,2011 - 2012,sesamum,kharif,1127.0,132.0,0.12
Bijapur,2011 - 2012,sugarcane,whole_year,44208.0,3233815.0,73.15
Bijapur,2011 - 2012,sunflower,kharif,25394.0,7778.0,0.31
Bijapur,2011 - 2012,sunflower,rabi,33202.0,6549.0,0.2
Bijapur,2011 - 2012,turmeric,whole_year,66.0,137.0,2.08
Bijapur,2011 - 2012,urad,kharif,140.0,51.0,0.36
Bijapur,2011 - 2012,wheat,rabi,45949.0,33346.0,0.73
Bijapur,2012 - 2013,arhar_tur,kharif,86199.0,50689.0,0.59
Bijapur,2012 - 2013,bajra,kharif,55438.0,51981.0,0.94
Bijapur,2012 - 2013,coconut,whole_year,284.0,2796000.0,9845.07
Bijapur,2012 - 2013,coriander,whole_year,99.0,26.0,0.26
Bijapur,2012 - 2013,cotton,kharif,11247.0,25893.0,2.3
Bijapur,2012 - 2013,cotton,rabi,1492.0,1843.0,1.24
Bijapur,2012 - 2013,cowpea,kharif,252.0,76.0,0.3
Bijapur,2012 - 2013,cowpea,rabi,206.0,69.0,0.33
Bijapur,2012 - 2013,drychillies,kharif,941.0,646.0,0.69
Bijapur,2012 - 2013,drychillies,rabi,349.0,465.0,1.33
Bijapur,2012 - 2013,garlic,whole_year,682.0,1969.0,2.89
Bijapur,2012 - 2013,gram,rabi,181651.0,112515.0,0.62
Bijapur,2012 - 2013,groundnut,kharif,14208.0,8814.0,0.62
Bijapur,2012 - 2013,horse-gram,kharif,2825.0,499.0,0.18
Bijapur,2012 - 2013,horse-gram,rabi,66.0,9.0,0.14
Bijapur,2012 - 2013,jowar,rabi,232476.0,255747.0,1.1
Bijapur,2012 - 2013,linseed,rabi,1481.0,236.0,0.16
Bijapur,2012 - 2013,maize,kharif,53818.0,166214.0,3.09
Bijapur,2012 - 2013,maize,rabi,14422.0,48392.0,3.36
Bijapur,2012 - 2013,moong,kharif,2269.0,75.0,0.03
Bijapur,2012 - 2013,nigerseed,kharif,139.0,28.0,0.2
Bijapur,2012 - 2013,onion,kharif,12364.0,50472.0,4.08
Bijapur,2012 - 2013,onion,rabi,3892.0,23586.0,6.06
Bijapur,2012 - 2013,other_kharif_pulses,kharif,1370.0,294.0,0.21
Bijapur,2012 - 2013,rice,kharif,97.0,247.0,2.55
Bijapur,2012 - 2013,safflower,rabi,3868.0,1121.0,0.29
Bijapur,2012 - 2013,sesamum,kharif,254.0,25.0,0.1
Bijapur,2012 - 2013,sugarcane,whole_year,37382.0,2770006.0,74.1
Bijapur,2012 - 2013,sunflower,kharif,23679.0,11090.0,0.47
